Team,Ranking,Sport
Morocco,0.222222222,Athletics
Morocco,0.214285714,Athletics
Morocco,0.2,Boxing
Morocco,0.166666667,Athletics
Morocco,0.166666667,Boxing
Morocco,0.047619048,Athletics
Morocco,0,Judo
Morocco,0,Judo
Morocco,0,Judo
Morocco,0,Judo
Morocco,0,Judo
Morocco,0,Sailing
Morocco,0,Athletics
Morocco,0,Weightlifting
Morocco,0,Weightlifting
Morocco,0,Wrestling
Morocco,0,Wrestling
Morocco,0,Swimming
Morocco,0,Swimming
Morocco,0,Swimming
Morocco,0,Swimming
Morocco,0,Swimming
Morocco,0,Boxing
Morocco,0,Boxing
Morocco,0,Boxing
Morocco,0,Taekwondo
Morocco,0,Taekwondo
Morocco,0,Taekwondo
Morocco,0,Taekwondo
Morocco,0,Taekwondo
Morocco,0,Fencing
Morocco,0,Fencing
Morocco,0,Fencing
Morocco,0,Fencing
Morocco,0,Canoeing
Morocco,0,Canoeing
Morocco,0,Canoeing
Morocco,0,Football
Morocco,0,Football
Morocco,0,Football
Morocco,0,Tennis
Morocco,0,Tennis
Morocco,0,Cycling
Morocco,0,Cycling
Morocco,0,Equestrianism
Morocco,0,Equestrianism
Morocco,0,Archery
Morocco,0,Shooting
Morocco,0,Shooting
Morocco,0,Golf
Mozambique,0.5,Athletics
Mozambique,0,Judo
Mozambique,0,Judo
Mozambique,0,Judo
Mozambique,0,Athletics
Mozambique,0,Athletics
Mozambique,0,Athletics
Mozambique,0,Athletics
Mozambique,0,Swimming
Mozambique,0,Swimming
Mozambique,0,Swimming
Mozambique,0,Swimming
Mozambique,0,Swimming
Mozambique,0,Boxing
Mozambique,0,Canoeing
Myanmar,0,Judo
Myanmar,0,Judo
Myanmar,0,Athletics
Myanmar,0,Athletics
Myanmar,0,Athletics
Myanmar,0,Athletics
Myanmar,0,Weightlifting
Myanmar,0,Weightlifting
Myanmar,0,Rowing
Myanmar,0,Rowing
Myanmar,0,Swimming
Myanmar,0,Swimming
Myanmar,0,Swimming
Myanmar,0,Canoeing
Myanmar,0,Archery
Myanmar,0,Archery
Myanmar,0,Archery
Myanmar,0,Archery
Myanmar,0,Archery
Myanmar,0,Shooting
Myanmar,0,Shooting
Namibia,0,Athletics
Namibia,0,Athletics
Namibia,0,Athletics
Namibia,0,Athletics
Namibia,0,Athletics
Namibia,0,Wrestling
Namibia,0,Wrestling
Namibia,0,Swimming
Namibia,0,Boxing
Namibia,0,Boxing
Namibia,0,Boxing
Namibia,0,Boxing
Namibia,0,Boxing
Namibia,0,Gymnastics
Namibia,0,Cycling
Namibia,0,Cycling
Namibia,0,Cycling
Namibia,0,Cycling
Namibia,0,Cycling
Namibia,0,Shooting
Namibia,0,Shooting
Namibia,0,Shooting
Namibia,0,Shooting
Namibia,0,Shooting
Nauru,0,Judo
Nauru,0,Judo
Nauru,0,Weightlifting
Nauru,0,Weightlifting
Nauru,0,Weightlifting
Nauru,0,Weightlifting
Nauru,0,Weightlifting
Nepal,0,Judo
Nepal,0,Judo
Nepal,0,Athletics
Nepal,0,Athletics
Nepal,0,Athletics
Nepal,0,Athletics
Nepal,0,Athletics
Nepal,0,Weightlifting
Nepal,0,Swimming
Nepal,0,Swimming
Nepal,0,Swimming
Nepal,0,Swimming
Nepal,0,Swimming
Nepal,0,Taekwondo
Nepal,0,Taekwondo
Nepal,0,Taekwondo
Nepal,0,Archery
Nepal,0,Shooting
Nepal,0,Shooting
Nepal,0,Shooting
Nepal,0,Shooting
Netherlands,4,Judo
Netherlands,3.2,Hockey
Netherlands,3,Equestrianism
Netherlands,2.2,Rowing
Netherlands,2.142857143,Swimming
Netherlands,2,Swimming
Netherlands,1.684210526,Hockey
Netherlands,1.6,Hockey
Netherlands,1.4,Equestrianism
Netherlands,1.333333333,Sailing
Netherlands,1.25,Rowing
Netherlands,1.2,Water Polo
Netherlands,1.1,Hockey
Netherlands,1,Judo
Netherlands,1,Hockey
Netherlands,0.727272727,Swimming
Netherlands,0.666666667,Tennis
Netherlands,0.666666667,Equestrianism
Netherlands,0.636363636,Swimming
Netherlands,0.529411765,Rowing
Netherlands,0.454545455,Rowing
Netherlands,0.444444444,Cycling
Netherlands,0.416666667,Sailing
Netherlands,0.416666667,Rowing
Netherlands,0.333333333,Sailing
Netherlands,0.333333333,Boxing
Netherlands,0.333333333,Archery
Netherlands,0.285714286,Beach Volleyball
Netherlands,0.272727273,Cycling
Netherlands,0.24,Cycling
Netherlands,0.222222222,Judo
Netherlands,0.2,Cycling
Netherlands,0.2,Equestrianism
Netherlands,0.166666667,Judo
Netherlands,0.166666667,Cycling
Netherlands,0.142857143,Judo
Netherlands,0.142857143,Swimming
Netherlands,0.111111111,Sailing
Netherlands,0.1,Gymnastics
Netherlands,0.052631579,Athletics
Netherlands,0,Badminton
Netherlands,0,Badminton
Netherlands,0,Badminton
Netherlands,0,Badminton
Netherlands,0,Sailing
Netherlands,0,Athletics
Netherlands,0,Athletics
Netherlands,0,Athletics
Netherlands,0,Athletics
Netherlands,0,Handball
Netherlands,0,Wrestling
Netherlands,0,Wrestling
Netherlands,0,Gymnastics
Netherlands,0,Gymnastics
Netherlands,0,Gymnastics
Netherlands,0,Taekwondo
Netherlands,0,Taekwondo
Netherlands,0,Taekwondo
Netherlands,0,Taekwondo
Netherlands,0,Taekwondo
Netherlands,0,Fencing
Netherlands,0,Fencing
Netherlands,0,Fencing
Netherlands,0,Fencing
Netherlands,0,Diving
Netherlands,0,Canoeing
Netherlands,0,Canoeing
Netherlands,0,Football
Netherlands,0,Tennis
Netherlands,0,Tennis
Netherlands,0,Water Polo
Netherlands,0,Equestrianism
Netherlands,0,Softball
Netherlands,0,Archery
Netherlands,0,Archery
Netherlands,0,Archery
Netherlands,0,Volleyball
Netherlands,0,Volleyball
Netherlands,0,Volleyball
Netherlands,0,Synchronized Swimming
Netherlands,0,Synchronized Swimming
Netherlands,0,Shooting
Netherlands,0,Shooting
Netherlands,0,Shooting
Netherlands,0,Table Tennis
Netherlands,0,Table Tennis
Netherlands,0,Table Tennis
Netherlands,0,Table Tennis
Netherlands,0,Table Tennis
Netherlands,0,Baseball
Netherlands,0,Baseball
Netherlands,0,Baseball
Netherlands,0,Trampolining
Netherlands,0,Trampolining
Netherlands,0,Trampolining
Netherlands,0,Beach Volleyball
Netherlands,0,Beach Volleyball
Netherlands,0,Beach Volleyball
Netherlands,0,Beach Volleyball
Netherlands,0,Triathlon
Netherlands,0,Triathlon
Netherlands,0,Triathlon
Netherlands,0,Triathlon
Netherlands,0,Triathlon
Netherlands,0,Golf
Netherlands Antilles,0,Sailing
Netherlands Antilles,0,Athletics
Netherlands Antilles,0,Athletics
Netherlands Antilles,0,Athletics
Netherlands Antilles,0,Swimming
Netherlands Antilles,0,Swimming
Netherlands Antilles,0,Equestrianism
Netherlands Antilles,0,Equestrianism
Netherlands Antilles,0,Shooting
Netherlands Antilles,0,Shooting
Netherlands Antilles,0,Triathlon
New Zealand,5,Rowing
New Zealand,5,Equestrianism
New Zealand,1.5,Cycling
New Zealand,1.166666667,Sailing
New Zealand,1,Canoeing
New Zealand,1,Triathlon
New Zealand,0.642857143,Rowing
New Zealand,0.636363636,Cycling
New Zealand,0.6,Canoeing
New Zealand,0.5,Athletics
New Zealand,0.48,Rugby Sevens
New Zealand,0.444444444,Athletics
New Zealand,0.4,Sailing
New Zealand,0.333333333,Rowing
New Zealand,0.333333333,Shooting
New Zealand,0.333333333,Golf
New Zealand,0.25,Canoeing
New Zealand,0.25,Equestrianism
New Zealand,0.2,Triathlon
New Zealand,0.166666667,Rowing
New Zealand,0.166666667,Cycling
New Zealand,0.142857143,Sailing
New Zealand,0.138888889,Rowing
New Zealand,0.125,Athletics
New Zealand,0.111111111,Sailing
New Zealand,0.0625,Cycling
New Zealand,0,Judo
New Zealand,0,Judo
New Zealand,0,Judo
New Zealand,0,Judo
New Zealand,0,Badminton
New Zealand,0,Badminton
New Zealand,0,Sailing
New Zealand,0,Athletics
New Zealand,0,Athletics
New Zealand,0,Weightlifting
New Zealand,0,Weightlifting
New Zealand,0,Weightlifting
New Zealand,0,Weightlifting
New Zealand,0,Wrestling
New Zealand,0,Swimming
New Zealand,0,Swimming
New Zealand,0,Swimming
New Zealand,0,Swimming
New Zealand,0,Swimming
New Zealand,0,Boxing
New Zealand,0,Boxing
New Zealand,0,Boxing
New Zealand,0,Gymnastics
New Zealand,0,Gymnastics
New Zealand,0,Taekwondo
New Zealand,0,Taekwondo
New Zealand,0,Taekwondo
New Zealand,0,Taekwondo
New Zealand,0,Fencing
New Zealand,0,Basketball
New Zealand,0,Basketball
New Zealand,0,Basketball
New Zealand,0,Diving
New Zealand,0,Canoeing
New Zealand,0,Football
New Zealand,0,Football
New Zealand,0,Football
New Zealand,0,Tennis
New Zealand,0,Tennis
New Zealand,0,Tennis
New Zealand,0,Cycling
New Zealand,0,Hockey
New Zealand,0,Hockey
New Zealand,0,Hockey
New Zealand,0,Hockey
New Zealand,0,Hockey
New Zealand,0,Equestrianism
New Zealand,0,Equestrianism
New Zealand,0,Equestrianism
New Zealand,0,Softball
New Zealand,0,Archery
New Zealand,0,Archery
New Zealand,0,Synchronized Swimming
New Zealand,0,Shooting
New Zealand,0,Shooting
New Zealand,0,Shooting
New Zealand,0,Shooting
New Zealand,0,Table Tennis
New Zealand,0,Table Tennis
New Zealand,0,Trampolining
New Zealand,0,Triathlon
New Zealand,0,Triathlon
New Zealand,0,Triathlon
Nicaragua,0,Athletics
Nicaragua,0,Athletics
Nicaragua,0,Athletics
Nicaragua,0,Athletics
Nicaragua,0,Athletics
Nicaragua,0,Weightlifting
Nicaragua,0,Weightlifting
Nicaragua,0,Weightlifting
Nicaragua,0,Weightlifting
Nicaragua,0,Swimming
Nicaragua,0,Swimming
Nicaragua,0,Swimming
Nicaragua,0,Swimming
Nicaragua,0,Swimming
Nicaragua,0,Boxing
Nicaragua,0,Taekwondo
Nicaragua,0,Shooting
Nicaragua,0,Shooting
Nicaragua,0,Shooting
Nicaragua,0,Shooting
Niger,1,Taekwondo
Niger,0,Judo
Niger,0,Judo
Niger,0,Judo
Niger,0,Athletics
Niger,0,Athletics
Niger,0,Athletics
Niger,0,Athletics
Niger,0,Athletics
Niger,0,Rowing
Niger,0,Swimming
Niger,0,Swimming
Niger,0,Swimming
Niger,0,Swimming
Niger,0,Swimming
Niger,0,Boxing
Nigeria,1,Football
Nigeria,0.727272727,Athletics
Nigeria,0.666666667,Athletics
Nigeria,0.64,Football
Nigeria,0.5,Taekwondo
Nigeria,0.25,Athletics
Nigeria,0.25,Weightlifting
Nigeria,0,Judo
Nigeria,0,Judo
Nigeria,0,Judo
Nigeria,0,Badminton
Nigeria,0,Athletics
Nigeria,0,Athletics
Nigeria,0,Weightlifting
Nigeria,0,Weightlifting
Nigeria,0,Weightlifting
Nigeria,0,Weightlifting
Nigeria,0,Wrestling
Nigeria,0,Wrestling
Nigeria,0,Wrestling
Nigeria,0,Wrestling
Nigeria,0,Wrestling
Nigeria,0,Rowing
Nigeria,0,Swimming
Nigeria,0,Swimming
Nigeria,0,Swimming
Nigeria,0,Swimming
Nigeria,0,Boxing
Nigeria,0,Boxing
Nigeria,0,Boxing
Nigeria,0,Boxing
Nigeria,0,Boxing
Nigeria,0,Taekwondo
Nigeria,0,Taekwondo
Nigeria,0,Basketball
Nigeria,0,Basketball
Nigeria,0,Basketball
Nigeria,0,Canoeing
Nigeria,0,Canoeing
Nigeria,0,Football
Nigeria,0,Football
Nigeria,0,Table Tennis
Nigeria,0,Table Tennis
Nigeria,0,Table Tennis
Nigeria,0,Table Tennis
Nigeria,0,Table Tennis
North Korea,1,Judo
North Korea,1,Boxing
North Korea,1,Gymnastics
North Korea,0.8,Weightlifting
North Korea,0.571428571,Weightlifting
North Korea,0.5,Judo
North Korea,0.5,Weightlifting
North Korea,0.5,Boxing
North Korea,0.5,Gymnastics
North Korea,0.5,Shooting
North Korea,0.4,Weightlifting
North Korea,0.333333333,Judo
North Korea,0.333333333,Table Tennis
North Korea,0.333333333,Table Tennis
North Korea,0.25,Weightlifting
North Korea,0.25,Wrestling
North Korea,0.2,Judo
North Korea,0.2,Wrestling
North Korea,0,Judo
North Korea,0,Athletics
North Korea,0,Athletics
North Korea,0,Athletics
North Korea,0,Athletics
North Korea,0,Athletics
North Korea,0,Wrestling
North Korea,0,Wrestling
North Korea,0,Wrestling
North Korea,0,Boxing
North Korea,0,Boxing
North Korea,0,Gymnastics
North Korea,0,Gymnastics
North Korea,0,Diving
North Korea,0,Diving
North Korea,0,Diving
North Korea,0,Diving
North Korea,0,Diving
North Korea,0,Football
North Korea,0,Football
North Korea,0,Archery
North Korea,0,Archery
North Korea,0,Archery
North Korea,0,Archery
North Korea,0,Synchronized Swimming
North Korea,0,Synchronized Swimming
North Korea,0,Synchronized Swimming
North Korea,0,Shooting
North Korea,0,Shooting
North Korea,0,Shooting
North Korea,0,Shooting
North Korea,0,Table Tennis
North Korea,0,Table Tennis
Norway,2.8,Handball
Norway,2.333333333,Handball
Norway,1.153846154,Handball
Norway,1,Athletics
Norway,1,Handball
Norway,1,Wrestling
Norway,1,Rowing
Norway,1,Rowing
Norway,1,Taekwondo
Norway,1,Taekwondo
Norway,1,Fencing
Norway,1,Canoeing
Norway,1,Canoeing
Norway,1,Football
Norway,0.666666667,Swimming
Norway,0.5,Sailing
Norway,0.5,Canoeing
Norway,0.5,Cycling
Norway,0.333333333,Sailing
Norway,0.333333333,Rowing
Norway,0.25,Athletics
Norway,0.2,Shooting
Norway,0.2,Shooting
Norway,0.166666667,Athletics
Norway,0.125,Cycling
Norway,0,Badminton
Norway,0,Badminton
Norway,0,Sailing
Norway,0,Sailing
Norway,0,Sailing
Norway,0,Athletics
Norway,0,Athletics
Norway,0,Weightlifting
Norway,0,Weightlifting
Norway,0,Wrestling
Norway,0,Wrestling
Norway,0,Wrestling
Norway,0,Wrestling
Norway,0,Rowing
Norway,0,Rowing
Norway,0,Swimming
Norway,0,Swimming
Norway,0,Swimming
Norway,0,Gymnastics
Norway,0,Gymnastics
Norway,0,Taekwondo
Norway,0,Taekwondo
Norway,0,Fencing
Norway,0,Fencing
Norway,0,Diving
Norway,0,Canoeing
Norway,0,Football
Norway,0,Tennis
Norway,0,Cycling
Norway,0,Cycling
Norway,0,Cycling
Norway,0,Equestrianism
Norway,0,Equestrianism
Norway,0,Archery
Norway,0,Archery
Norway,0,Archery
Norway,0,Shooting
Norway,0,Shooting
Norway,0,Shooting
Norway,0,Beach Volleyball
Norway,0,Beach Volleyball
Norway,0,Beach Volleyball
Norway,0,Beach Volleyball
Norway,0,Triathlon
Norway,0,Golf
Oman,0,Athletics
Oman,0,Athletics
Oman,0,Athletics
Oman,0,Athletics
Oman,0,Athletics
Oman,0,Swimming
Oman,0,Swimming
Oman,0,Shooting
Oman,0,Shooting
Oman,0,Shooting
Oman,0,Shooting
Oman,0,Shooting
Pakistan,0,Judo
Pakistan,0,Athletics
Pakistan,0,Athletics
Pakistan,0,Athletics
Pakistan,0,Athletics
Pakistan,0,Athletics
Pakistan,0,Rowing
Pakistan,0,Swimming
Pakistan,0,Swimming
Pakistan,0,Swimming
Pakistan,0,Swimming
Pakistan,0,Swimming
Pakistan,0,Boxing
Pakistan,0,Boxing
Pakistan,0,Hockey
Pakistan,0,Hockey
Pakistan,0,Hockey
Pakistan,0,Hockey
Pakistan,0,Shooting
Pakistan,0,Shooting
Pakistan,0,Shooting
Pakistan,0,Shooting
Pakistan,0,Shooting
Palau,0,Judo
Palau,0,Athletics
Palau,0,Athletics
Palau,0,Athletics
Palau,0,Athletics
Palau,0,Athletics
Palau,0,Weightlifting
Palau,0,Weightlifting
Palau,0,Wrestling
Palau,0,Wrestling
Palau,0,Wrestling
Palau,0,Swimming
Palau,0,Swimming
Palau,0,Swimming
Palau,0,Swimming
Palau,0,Swimming
Palau,0,Canoeing
Palestine,0,Judo
Palestine,0,Judo
Palestine,0,Athletics
Palestine,0,Athletics
Palestine,0,Athletics
Palestine,0,Athletics
Palestine,0,Athletics
Palestine,0,Swimming
Palestine,0,Swimming
Palestine,0,Swimming
Palestine,0,Swimming
Palestine,0,Swimming
Palestine,0,Equestrianism
Panama,0,Judo
Panama,0,Judo
Panama,0,Athletics
Panama,0,Athletics
Panama,0,Athletics
Panama,0,Athletics
Panama,0,Athletics
Panama,0,Weightlifting
Panama,0,Swimming
Panama,0,Swimming
Panama,0,Swimming
Panama,0,Swimming
Panama,0,Swimming
Panama,0,Boxing
Panama,0,Boxing
Panama,0,Gymnastics
Panama,0,Taekwondo
Panama,0,Taekwondo
Panama,0,Fencing
Panama,0,Fencing
Panama,0,Shooting
Panama,0,Shooting
Papua New Guinea,0,Judo
Papua New Guinea,0,Judo
Papua New Guinea,0,Athletics
Papua New Guinea,0,Athletics
Papua New Guinea,0,Athletics
Papua New Guinea,0,Athletics
Papua New Guinea,0,Athletics
Papua New Guinea,0,Weightlifting
Papua New Guinea,0,Weightlifting
Papua New Guinea,0,Weightlifting
Papua New Guinea,0,Weightlifting
Papua New Guinea,0,Weightlifting
Papua New Guinea,0,Swimming
Papua New Guinea,0,Swimming
Papua New Guinea,0,Swimming
Papua New Guinea,0,Swimming
Papua New Guinea,0,Swimming
Papua New Guinea,0,Boxing
Papua New Guinea,0,Boxing
Papua New Guinea,0,Taekwondo
Papua New Guinea,0,Taekwondo
Papua New Guinea,0,Taekwondo
Paraguay,1,Football
Paraguay,0,Judo
Paraguay,0,Sailing
Paraguay,0,Athletics
Paraguay,0,Athletics
Paraguay,0,Athletics
Paraguay,0,Athletics
Paraguay,0,Athletics
Paraguay,0,Rowing
Paraguay,0,Rowing
Paraguay,0,Rowing
Paraguay,0,Swimming
Paraguay,0,Swimming
Paraguay,0,Swimming
Paraguay,0,Swimming
Paraguay,0,Swimming
Paraguay,0,Tennis
Paraguay,0,Tennis
Paraguay,0,Tennis
Paraguay,0,Shooting
Paraguay,0,Shooting
Paraguay,0,Table Tennis
Paraguay,0,Table Tennis
Paraguay,0,Table Tennis
Paraguay,0,Golf
Peru,0,Judo
Peru,0,Judo
Peru,0,Judo
Peru,0,Judo
Peru,0,Badminton
Peru,0,Badminton
Peru,0,Badminton
Peru,0,Sailing
Peru,0,Sailing
Peru,0,Sailing
Peru,0,Sailing
Peru,0,Sailing
Peru,0,Athletics
Peru,0,Athletics
Peru,0,Athletics
Peru,0,Athletics
Peru,0,Athletics
Peru,0,Weightlifting
Peru,0,Weightlifting
Peru,0,Weightlifting
Peru,0,Weightlifting
Peru,0,Wrestling
Peru,0,Wrestling
Peru,0,Wrestling
Peru,0,Rowing
Peru,0,Rowing
Peru,0,Rowing
Peru,0,Swimming
Peru,0,Swimming
Peru,0,Swimming
Peru,0,Swimming
Peru,0,Swimming
Peru,0,Gymnastics
Peru,0,Taekwondo
Peru,0,Taekwondo
Peru,0,Taekwondo
Peru,0,Fencing
Peru,0,Diving
Peru,0,Tennis
Peru,0,Equestrianism
Peru,0,Volleyball
Peru,0,Shooting
Peru,0,Shooting
Peru,0,Shooting
Peru,0,Shooting
Peru,0,Shooting
Peru,0,Table Tennis
Philippines,0.5,Weightlifting
Philippines,0,Judo
Philippines,0,Judo
Philippines,0,Athletics
Philippines,0,Athletics
Philippines,0,Athletics
Philippines,0,Athletics
Philippines,0,Athletics
Philippines,0,Weightlifting
Philippines,0,Weightlifting
Philippines,0,Rowing
Philippines,0,Swimming
Philippines,0,Swimming
Philippines,0,Swimming
Philippines,0,Swimming
Philippines,0,Swimming
Philippines,0,Boxing
Philippines,0,Boxing
Philippines,0,Boxing
Philippines,0,Boxing
Philippines,0,Boxing
Philippines,0,Taekwondo
Philippines,0,Taekwondo
Philippines,0,Taekwondo
Philippines,0,Taekwondo
Philippines,0,Diving
Philippines,0,Diving
Philippines,0,Cycling
Philippines,0,Equestrianism
Philippines,0,Archery
Philippines,0,Archery
Philippines,0,Archery
Philippines,0,Archery
Philippines,0,Shooting
Philippines,0,Shooting
Philippines,0,Shooting
Philippines,0,Shooting
Philippines,0,Table Tennis
Philippines,0,Golf
Poland,4,Rowing
Poland,1.111111111,Canoeing
Poland,1,Gymnastics
Poland,1,Fencing
Poland,0.666666667,Fencing
Poland,0.6,Swimming
Poland,0.5,Gymnastics
Poland,0.5,Shooting
Poland,0.428571429,Canoeing
Poland,0.4,Weightlifting
Poland,0.333333333,Sailing
Poland,0.333333333,Weightlifting
Poland,0.333333333,Weightlifting
Poland,0.333333333,Modern Pentathlon
Poland,0.307692308,Fencing
Poland,0.25,Wrestling
Poland,0.25,Wrestling
Poland,0.25,Rowing
Poland,0.230769231,Rowing
Poland,0.222222222,Canoeing
Poland,0.2,Wrestling
Poland,0.2,Canoeing
Poland,0.2,Cycling
Poland,0.2,Shooting
Poland,0.153846154,Cycling
Poland,0.142857143,Weightlifting
Poland,0.142857143,Rowing
Poland,0.117647059,Rowing
Poland,0.114285714,Athletics
Poland,0.095238095,Athletics
Poland,0.086956522,Canoeing
Poland,0.081081081,Athletics
Poland,0.068965517,Athletics
Poland,0.040816327,Athletics
Poland,0,Judo
Poland,0,Judo
Poland,0,Judo
Poland,0,Judo
Poland,0,Judo
Poland,0,Badminton
Poland,0,Badminton
Poland,0,Badminton
Poland,0,Badminton
Poland,0,Badminton
Poland,0,Sailing
Poland,0,Sailing
Poland,0,Sailing
Poland,0,Sailing
Poland,0,Handball
Poland,0,Handball
Poland,0,Weightlifting
Poland,0,Wrestling
Poland,0,Wrestling
Poland,0,Swimming
Poland,0,Swimming
Poland,0,Swimming
Poland,0,Swimming
Poland,0,Boxing
Poland,0,Boxing
Poland,0,Boxing
Poland,0,Boxing
Poland,0,Boxing
Poland,0,Gymnastics
Poland,0,Gymnastics
Poland,0,Taekwondo
Poland,0,Taekwondo
Poland,0,Taekwondo
Poland,0,Fencing
Poland,0,Fencing
Poland,0,Basketball
Poland,0,Tennis
Poland,0,Tennis
Poland,0,Tennis
Poland,0,Tennis
Poland,0,Cycling
Poland,0,Cycling
Poland,0,Cycling
Poland,0,Hockey
Poland,0,Equestrianism
Poland,0,Equestrianism
Poland,0,Equestrianism
Poland,0,Equestrianism
Poland,0,Archery
Poland,0,Archery
Poland,0,Archery
Poland,0,Archery
Poland,0,Archery
Poland,0,Volleyball
Poland,0,Volleyball
Poland,0,Volleyball
Poland,0,Volleyball
Poland,0,Shooting
Poland,0,Shooting
Poland,0,Shooting
Poland,0,Modern Pentathlon
Poland,0,Modern Pentathlon
Poland,0,Modern Pentathlon
Poland,0,Modern Pentathlon
Poland,0,Table Tennis
Poland,0,Table Tennis
Poland,0,Table Tennis
Poland,0,Table Tennis
Poland,0,Table Tennis
Poland,0,Rhythmic Gymnastics
Poland,0,Rhythmic Gymnastics
Poland,0,Rhythmic Gymnastics
Poland,0,Rhythmic Gymnastics
Poland,0,Beach Volleyball
Poland,0,Beach Volleyball
Poland,0,Triathlon
Poland,0,Triathlon
Poland,0,Triathlon
Portugal,1,Canoeing
Portugal,0.333333333,Triathlon
Portugal,0.25,Judo
Portugal,0.25,Cycling
Portugal,0.2,Judo
Portugal,0.181818182,Athletics
Portugal,0.142857143,Athletics
Portugal,0.047619048,Athletics
Portugal,0,Judo
Portugal,0,Judo
Portugal,0,Judo
Portugal,0,Badminton
Portugal,0,Badminton
Portugal,0,Badminton
Portugal,0,Badminton
Portugal,0,Badminton
Portugal,0,Sailing
Portugal,0,Sailing
Portugal,0,Sailing
Portugal,0,Sailing
Portugal,0,Sailing
Portugal,0,Athletics
Portugal,0,Athletics
Portugal,0,Wrestling
Portugal,0,Rowing
Portugal,0,Rowing
Portugal,0,Swimming
Portugal,0,Swimming
Portugal,0,Swimming
Portugal,0,Swimming
Portugal,0,Swimming
Portugal,0,Gymnastics
Portugal,0,Gymnastics
Portugal,0,Gymnastics
Portugal,0,Taekwondo
Portugal,0,Taekwondo
Portugal,0,Fencing
Portugal,0,Fencing
Portugal,0,Fencing
Portugal,0,Canoeing
Portugal,0,Canoeing
Portugal,0,Canoeing
Portugal,0,Canoeing
Portugal,0,Football
Portugal,0,Football
Portugal,0,Tennis
Portugal,0,Tennis
Portugal,0,Cycling
Portugal,0,Cycling
Portugal,0,Cycling
Portugal,0,Cycling
Portugal,0,Equestrianism
Portugal,0,Equestrianism
Portugal,0,Equestrianism
Portugal,0,Equestrianism
Portugal,0,Equestrianism
Portugal,0,Archery
Portugal,0,Archery
Portugal,0,Shooting
Portugal,0,Shooting
Portugal,0,Shooting
Portugal,0,Shooting
Portugal,0,Shooting
Portugal,0,Table Tennis
Portugal,0,Table Tennis
Portugal,0,Table Tennis
Portugal,0,Trampolining
Portugal,0,Trampolining
Portugal,0,Trampolining
Portugal,0,Trampolining
Portugal,0,Beach Volleyball
Portugal,0,Beach Volleyball
Portugal,0,Triathlon
Portugal,0,Triathlon
Portugal,0,Triathlon
Portugal,0,Golf
Puerto Rico,1,Tennis
Puerto Rico,0.333333333,Wrestling
Puerto Rico,0.1,Athletics
Puerto Rico,0,Judo
Puerto Rico,0,Judo
Puerto Rico,0,Judo
Puerto Rico,0,Judo
Puerto Rico,0,Judo
Puerto Rico,0,Sailing
Puerto Rico,0,Sailing
Puerto Rico,0,Athletics
Puerto Rico,0,Athletics
Puerto Rico,0,Athletics
Puerto Rico,0,Athletics
Puerto Rico,0,Weightlifting
Puerto Rico,0,Weightlifting
Puerto Rico,0,Weightlifting
Puerto Rico,0,Weightlifting
Puerto Rico,0,Wrestling
Puerto Rico,0,Wrestling
Puerto Rico,0,Swimming
Puerto Rico,0,Swimming
Puerto Rico,0,Swimming
Puerto Rico,0,Swimming
Puerto Rico,0,Swimming
Puerto Rico,0,Boxing
Puerto Rico,0,Boxing
Puerto Rico,0,Boxing
Puerto Rico,0,Boxing
Puerto Rico,0,Boxing
Puerto Rico,0,Gymnastics
Puerto Rico,0,Gymnastics
Puerto Rico,0,Gymnastics
Puerto Rico,0,Gymnastics
Puerto Rico,0,Taekwondo
Puerto Rico,0,Taekwondo
Puerto Rico,0,Taekwondo
Puerto Rico,0,Fencing
